date,method,lp_status,lp_message,lp_objective_yuan,expected_cost_yuan,cleanup_objective_difference_yuan,cleanup_state_max_abs_kwh,simultaneous_periods_before_cleanup,simultaneous_periods_after_cleanup,horizon_periods,scenario_count,planning_initial_kwh,planning_terminal_kwh,seconds,latest_input_date,scenario_first_origin,scenario_last_origin,scenario_last_observed_date
2025-03-01,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18016.460120147127,18016.46012014714,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.037159600004088134,2025-02-28,2025-01-31,2025-02-27,2025-02-28
2025-03-02,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),93721.65117086901,93721.65117086886,-1.4551915228366852e-10,7.275957614183426e-12,0,0,288,28,8550.000000000002,6000.0,0.09828610000840854,2025-03-01,2025-02-01,2025-02-28,2025-03-01
2025-03-02,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87024.23851034982,87024.23851034984,1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.000000000004,6000.0,0.011277500001597218,2025-03-01,2025-02-01,2025-02-28,2025-03-01
2025-03-02,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47396.27397205279,47396.27397205277,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.043242300002020784,2025-03-01,2025-02-01,2025-02-28,2025-03-01
2025-03-03,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97945.46973420084,97945.46973420092,7.275957614183426e-11,5.4569682106375694e-12,0,0,288,28,8549.999999999996,6000.0,0.0940483000013046,2025-03-02,2025-02-02,2025-03-01,2025-03-02
2025-03-03,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),90018.45758381256,90018.45758381265,8.731149137020111e-11,2.2737367544323206e-12,0,0,288,1,8550.000000000002,6000.0,0.009924599988153204,2025-03-02,2025-02-02,2025-03-01,2025-03-02
2025-03-03,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49245.61482846475,49245.61482846479,4.3655745685100555e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999998,6000.0,0.04241660000116099,2025-03-02,2025-02-02,2025-03-01,2025-03-02
2025-03-04,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),101239.69321034325,101239.69321034336,1.1641532182693481e-10,7.275957614183426e-12,0,0,288,28,8549.999999999996,6000.0,0.09182980000332464,2025-03-03,2025-02-03,2025-03-02,2025-03-03
2025-03-04,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92233.41483467842,92233.4148346784,-1.4551915228366852e-11,4.547473508864641e-12,0,0,288,1,8550.0,6000.0,0.011572999996133149,2025-03-03,2025-02-03,2025-03-02,2025-03-03
2025-03-04,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50816.550120896194,50816.5501208962,7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,5999.999999999998,6000.0,0.045731200007139705,2025-03-03,2025-02-03,2025-03-02,2025-03-03
2025-03-05,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),102134.6544885373,102134.65448853755,2.473825588822365e-10,1.000444171950221e-11,0,0,288,28,8549.999999999996,6000.0,0.09497459999693092,2025-03-04,2025-02-04,2025-03-03,2025-03-04
2025-03-05,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92894.47708051962,92894.47708051963,1.4551915228366852e-11,2.7284841053187847e-12,0,0,288,1,8550.000000000004,6000.0,0.011267900001257658,2025-03-04,2025-02-04,2025-03-03,2025-03-04
2025-03-05,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51521.7864346719,51521.7864346719,0.0,5.4569682106375694e-12,0,0,144,28,6000.0,6000.0,0.042008599994005635,2025-03-04,2025-02-04,2025-03-03,2025-03-04
2025-03-06,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),69304.7994867068,69304.79948670673,-7.275957614183426e-11,1.0913936421275139e-11,0,0,288,28,8549.999999999993,6000.0,0.09106950000568759,2025-03-05,2025-02-05,2025-03-04,2025-03-05
2025-03-06,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62489.06717634585,62489.06717634583,-2.1827872842550278e-11,6.366462912410498e-12,0,0,288,1,8550.000000000002,6000.0,0.010965699999360368,2025-03-05,2025-02-05,2025-03-04,2025-03-05
2025-03-06,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51156.281282510434,51156.28128251051,7.275957614183426e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999996,6000.0,0.04450029999134131,2025-03-05,2025-02-05,2025-03-04,2025-03-05
2025-03-07,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37515.81324742465,37515.81324742469,3.637978807091713e-11,8.640199666842818e-12,0,0,288,28,6426.581439702882,6000.0,0.08732900000177324,2025-03-06,2025-02-06,2025-03-05,2025-03-06
2025-03-07,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33375.266936244814,33375.26693624481,-7.275957614183426e-12,8.412825991399586e-12,0,0,288,1,6344.191771347175,6000.0,0.010825300007127225,2025-03-06,2025-02-06,2025-03-05,2025-03-06
2025-03-07,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18897.284718292383,18897.284718292376,-7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,6000.0,6000.0,0.040853900005458854,2025-03-06,2025-02-06,2025-03-05,2025-03-06
2025-03-08,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),69327.65166266804,69327.65166266814,1.0186340659856796e-10,3.637978807091713e-12,0,0,288,28,5845.637029151407,6000.0,0.0892388999927789,2025-03-07,2025-02-07,2025-03-06,2025-03-07
2025-03-08,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62640.15231485062,62640.15231485065,3.637978807091713e-11,7.275957614183426e-12,0,0,288,1,5824.195767745221,6000.0,0.01036970000131987,2025-03-07,2025-02-07,2025-03-06,2025-03-07
2025-03-08,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),18535.459579364204,18535.459579364182,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.041705700001330115,2025-03-07,2025-02-07,2025-03-06,2025-03-07
2025-03-09,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),99097.27911301013,99097.27911301033,2.0372681319713593e-10,5.4569682106375694e-12,0,0,288,28,8549.999999999998,6000.0,0.08532369999738876,2025-03-08,2025-02-08,2025-03-07,2025-03-08
2025-03-09,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89881.51316314015,89881.51316314013,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.000000000007,6000.0,0.01340179999533575,2025-03-08,2025-02-08,2025-03-07,2025-03-08
2025-03-09,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50025.29791749964,50025.29791749965,7.275957614183426e-12,4.547473508864641e-12,0,0,144,28,6000.000000000001,6000.0,0.046748199994908646,2025-03-08,2025-02-08,2025-03-07,2025-03-08
2025-03-10,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),97838.11802436016,97838.1180243605,3.4924596548080444e-10,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.09698109999590088,2025-03-09,2025-02-09,2025-03-08,2025-03-09
2025-03-10,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),88667.05285725785,88667.05285725789,4.3655745685100555e-11,3.637978807091713e-12,0,0,288,1,8549.999999999998,6000.0,0.011605599996983074,2025-03-09,2025-02-09,2025-03-08,2025-03-09
2025-03-10,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49242.94571686073,49242.94571686073,0.0,3.637978807091713e-12,0,0,144,28,6000.000000000005,6000.0,0.04496060000383295,2025-03-09,2025-02-09,2025-03-08,2025-03-09
2025-03-11,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),98040.32504577398,98040.32504577423,2.473825588822365e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000002,6000.0,0.0965544999926351,2025-03-10,2025-02-10,2025-03-09,2025-03-10
2025-03-11,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),88839.62115020533,88839.6211502053,-2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,8550.0,6000.0,0.010404899992863648,2025-03-10,2025-02-10,2025-03-09,2025-03-10
2025-03-11,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49337.42046021629,49337.42046021625,-4.3655745685100555e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000001,6000.0,0.04096460000437219,2025-03-10,2025-02-10,2025-03-09,2025-03-10
2025-03-12,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),95674.51506493302,95674.5150649331,8.731149137020111e-11,5.4569682106375694e-12,0,0,288,28,8549.999999999996,6000.0,0.0865985999989789,2025-03-11,2025-02-11,2025-03-10,2025-03-11
2025-03-12,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),86386.2386222812,86386.23862228123,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.000000000002,6000.0,0.010628500007442199,2025-03-11,2025-02-11,2025-03-10,2025-03-11
2025-03-12,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48435.648573396895,48435.648573396895,0.0,3.637978807091713e-12,0,0,144,28,5999.999999999995,6000.0,0.04851260001305491,2025-03-11,2025-02-11,2025-03-10,2025-03-11
2025-03-13,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63252.85521264416,63252.85521264415,-7.275957614183426e-12,3.637978807091713e-12,0,0,288,28,8549.999999999996,6000.0,0.09138589999929536,2025-03-12,2025-02-12,2025-03-11,2025-03-12
2025-03-13,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57299.380997064036,57299.38099706406,2.1827872842550278e-11,1.8189894035458565e-12,0,0,288,1,8550.0,6000.0,0.010367700000642799,2025-03-12,2025-02-12,2025-03-11,2025-03-12
2025-03-13,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47065.12942140855,47065.1294214085,-5.093170329928398e-11,6.366462912410498e-12,0,0,144,28,5999.999999999996,6000.0,0.04596200000378303,2025-03-12,2025-02-12,2025-03-11,2025-03-12
2025-03-14,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34734.35683946168,34734.356839461754,7.275957614183426e-11,3.637978807091713e-12,0,0,288,28,5339.973401872203,6000.0,0.08252159999392461,2025-03-13,2025-02-13,2025-03-12,2025-03-13
2025-03-14,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),31835.180367972393,31835.180367972393,0.0,5.4569682106375694e-12,0,0,288,1,5346.224883078958,6000.0,0.01211199999670498,2025-03-13,2025-02-13,2025-03-12,2025-03-13
2025-03-14,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17294.340787990994,17294.34078799098,-1.4551915228366852e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000006,6000.0,0.038201800009119324,2025-03-13,2025-02-13,2025-03-12,2025-03-13
2025-03-15,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62900.41025432589,62900.410254325914,2.1827872842550278e-11,4.092726157978177e-12,0,0,288,28,4825.148270573871,6000.0,0.08170690000406466,2025-03-14,2025-02-14,2025-03-13,2025-03-14
2025-03-15,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),56590.13312347725,56590.13312347723,-2.1827872842550278e-11,3.637978807091713e-12,0,0,288,1,4853.350875559629,6000.0,0.0100895999930799,2025-03-14,2025-02-14,2025-03-13,2025-03-14
2025-03-15,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17108.67365725454,17108.673657254545,3.637978807091713e-12,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.039361999995890073,2025-03-14,2025-02-14,2025-03-13,2025-03-14
2025-03-16,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89916.51348892944,89916.51348892956,1.1641532182693481e-10,7.275957614183426e-12,0,0,288,28,8550.0,6000.0,0.09059490000072401,2025-03-15,2025-02-15,2025-03-14,2025-03-15
2025-03-16,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80152.64027083803,80152.64027083799,-4.3655745685100555e-11,1.8189894035458565e-12,0,0,288,1,8550.0,6000.0,0.011486999996122904,2025-03-15,2025-02-15,2025-03-14,2025-03-15
2025-03-16,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45657.1512769954,45657.15127699538,-2.1827872842550278e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000001,6000.0,0.04446190000453498,2025-03-15,2025-02-15,2025-03-14,2025-03-15
2025-03-17,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),90346.57216565742,90346.57216565736,-5.820766091346741e-11,3.637978807091713e-12,0,0,288,28,8549.999999999996,6000.0,0.08475609999732114,2025-03-16,2025-02-16,2025-03-15,2025-03-16
2025-03-17,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80217.66174946743,80217.66174946746,2.9103830456733704e-11,9.094947017729282e-12,0,0,288,1,8550.0,6000.0,0.01030449999962002,2025-03-16,2025-02-16,2025-03-15,2025-03-16
2025-03-17,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45815.87646025746,45815.876460257394,-6.548361852765083e-11,6.366462912410498e-12,0,0,144,28,5999.999999999996,6000.0,0.04544630000600591,2025-03-16,2025-02-16,2025-03-15,2025-03-16
2025-03-18,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89131.43459752877,89131.43459752854,-2.3283064365386963e-10,7.275957614183426e-12,0,0,288,28,8550.0,6000.0,0.09219999999913853,2025-03-17,2025-02-17,2025-03-16,2025-03-17
2025-03-18,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),78997.52350991925,78997.5235099192,-4.3655745685100555e-11,5.002220859751105e-12,0,0,288,1,8549.999999999996,6000.0,0.01115929998923093,2025-03-17,2025-02-17,2025-03-16,2025-03-17
2025-03-18,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45169.366064368005,45169.36606436796,-4.3655745685100555e-11,2.7284841053187847e-12,0,0,144,28,6000.000000000006,6000.0,0.042607900002622046,2025-03-17,2025-02-17,2025-03-16,2025-03-17
2025-03-19,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),89204.75863483305,89204.75863483302,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,28,8550.0,6000.0,0.09832319999986794,2025-03-18,2025-02-18,2025-03-17,2025-03-18
2025-03-19,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),79019.97897715535,79019.97897715532,-2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,8549.999999999996,6000.0,0.01193000000785105,2025-03-18,2025-02-18,2025-03-17,2025-03-18
2025-03-19,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45328.06134470992,45328.0613447099,-1.4551915228366852e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999998,6000.0,0.043041299999458715,2025-03-18,2025-02-18,2025-03-17,2025-03-18
2025-03-20,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),60004.56998575983,60004.569985759794,-3.637978807091713e-11,9.094947017729282e-12,0,0,288,28,8550.000000000004,6000.0,0.08437959999719169,2025-03-19,2025-02-19,2025-03-18,2025-03-19
2025-03-20,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53494.17573077846,53494.17573077847,1.4551915228366852e-11,7.503331289626658e-12,0,0,288,1,8549.999999999993,6000.0,0.0096103999967454,2025-03-19,2025-02-19,2025-03-18,2025-03-19
2025-03-20,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44705.72091064179,44705.72091064175,-3.637978807091713e-11,3.637978807091713e-12,0,0,144,28,6000.000000000002,6000.0,0.042923000000882894,2025-03-19,2025-02-19,2025-03-18,2025-03-19
2025-03-21,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33758.70313307469,33758.70313307474,5.093170329928398e-11,3.637978807091713e-12,0,0,288,28,4736.76063747457,6000.0,0.0769501000031596,2025-03-20,2025-02-20,2025-03-19,2025-03-20
2025-03-21,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),30798.403880361107,30798.403880361137,2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,4717.473720991043,6000.0,0.008734400005778298,2025-03-20,2025-02-20,2025-03-19,2025-03-20
2025-03-21,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16632.54621516381,16632.5462151638,-1.0913936421275139e-11,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.03442830000130925,2025-03-20,2025-02-20,2025-03-19,2025-03-20
2025-03-22,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),60532.89060082943,60532.8906008294,-2.9103830456733704e-11,4.547473508864641e-12,0,0,288,28,4330.880609981688,6000.0,0.08459210000000894,2025-03-21,2025-02-21,2025-03-20,2025-03-21
2025-03-22,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53974.31976461757,53974.31976461757,0.0,7.275957614183426e-12,0,0,288,1,4323.979563339441,6000.0,0.01037210000504274,2025-03-21,2025-02-21,2025-03-20,2025-03-21
2025-03-22,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16624.628864138325,16624.628864138307,-1.8189894035458565e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000003,6000.0,0.0318942000012612,2025-03-21,2025-02-21,2025-03-20,2025-03-21
2025-03-23,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85460.97316712308,85460.97316712288,-2.0372681319713593e-10,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.08859810000285506,2025-03-22,2025-02-22,2025-03-21,2025-03-22
2025-03-23,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),75378.06985059647,75378.06985059645,-1.4551915228366852e-11,6.366462912410498e-12,0,0,288,1,8550.000000000002,6000.0,0.010886299991398118,2025-03-22,2025-02-22,2025-03-21,2025-03-22
2025-03-23,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43464.62173192951,43464.62173192955,3.637978807091713e-11,5.9117155615240335e-12,0,0,144,28,6000.000000000004,6000.0,0.04119150000042282,2025-03-22,2025-02-22,2025-03-21,2025-03-22
2025-03-24,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83962.10850890551,83962.10850890545,-5.820766091346741e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08787930000107735,2025-03-23,2025-02-23,2025-03-22,2025-03-23
2025-03-24,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),73938.78228240758,73938.7822824076,1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.000000000002,6000.0,0.010743499995442107,2025-03-23,2025-02-23,2025-03-22,2025-03-23
2025-03-24,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42757.3379421691,42757.33794216909,-7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,6000.0000000000055,6000.0,0.04223150000325404,2025-03-23,2025-02-23,2025-03-22,2025-03-23
2025-03-25,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83921.83367172458,83921.83367172457,-1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.09865929999796208,2025-03-24,2025-02-24,2025-03-23,2025-03-24
2025-03-25,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),73866.90814660715,73866.90814660717,1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.01141730000381358,2025-03-24,2025-02-24,2025-03-23,2025-03-24
2025-03-25,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42583.93142489517,42583.93142489517,0.0,1.8189894035458565e-12,0,0,144,28,5999.999999999997,6000.0,0.041555400006473064,2025-03-24,2025-02-24,2025-03-23,2025-03-24
2025-03-26,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84587.16825964426,84587.1682596443,4.3655745685100555e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08988890000910033,2025-03-25,2025-02-25,2025-03-24,2025-03-25
2025-03-26,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),74290.05844949905,74290.05844949903,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8549.999999999998,6000.0,0.009857000011834316,2025-03-25,2025-02-25,2025-03-24,2025-03-25
2025-03-26,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42887.10764214427,42887.10764214429,2.1827872842550278e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000001,6000.0,0.040466899998136796,2025-03-25,2025-02-25,2025-03-24,2025-03-25
2025-03-27,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),56650.37717261701,56650.37717261697,-3.637978807091713e-11,7.275957614183426e-12,0,0,288,28,8550.000000000004,6000.0,0.07688989999587648,2025-03-26,2025-02-26,2025-03-25,2025-03-26
2025-03-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50057.19932378516,50057.199323785164,7.275957614183426e-12,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.009890700006508268,2025-03-26,2025-02-26,2025-03-25,2025-03-26
2025-03-27,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42139.7327411183,42139.73274111829,-7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,5999.999999999998,6000.0,0.04080180000164546,2025-03-26,2025-02-26,2025-03-25,2025-03-26
