date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-08-17,49653.69163744528,2045.45224981582,51699.1438872611,67051.08706516733,17954.08091017676,22838.212235825744,432.2347529421761,9202.059527091835,8240.85275917971,1200.0,25,56,2025-08-16,0,106818.24376725518,0,0
2025-08-18,53075.56444756874,2877.6220107424842,55953.18645831122,73660.53790630867,19950.53193961742,17955.478745655677,565.7456987755087,7837.11479445578,1200.0,1200.0,28,56,2025-08-17,0,106228.53081958223,0,0
2025-08-19,53415.35742871335,3143.8669062068875,56559.22433492024,73779.72044611357,21881.697516577857,19693.52776492007,671.5627005442174,7945.453344999994,1200.0,1200.0,27,56,2025-08-18,0,106691.65067940265,0,0
2025-08-20,53427.42278882237,13643.427655707035,67070.8504445294,73118.76674080602,20733.176228298445,18659.858605468602,3280.824374727893,3675.582426037414,1200.0,1200.0,61,56,2025-08-19,0,105718.8699208736,0,0
2025-08-21,53531.79085592229,4036.261653312999,57568.0525092353,73995.82399134836,21971.949931000647,19774.754937900576,939.1462704761916,6893.356785391154,1200.0,1200.0,29,56,2025-08-20,0,78711.57541245449,0,0
2025-08-22,22980.768535832885,3505.071695913783,26485.840231746668,41254.21338501325,16289.858304092104,14660.87247368289,949.2914664965989,19343.94962110064,1200.0,1200.0,33,56,2025-08-21,6,45553.189801419285,0,0
2025-08-23,25685.557911515436,913.7507134046933,26599.30862492013,48724.62636527213,21436.316763483635,12583.464837135272,342.6506629421767,17684.418951865944,1200.0,8272.139104574771,16,56,2025-08-22,0,73792.94293189315,0,0
2025-08-24,51139.44806584149,1384.5970005564352,52524.04506639793,69069.07007776748,16485.384898763303,21546.066658886975,347.7246492176866,10743.887003775508,8272.139104574771,1200.0,23,56,2025-08-23,0,108599.99895783268,0,0
2025-08-25,55234.64275301397,7488.1429679023195,62722.78572091629,76593.91844542537,22625.35433112449,20362.818898012036,1908.845221887757,5467.141217534015,1200.0,1200.0,39,56,2025-08-24,0,108421.6679929364,0,0
2025-08-26,54711.478183150764,1733.0053612181875,56444.48354436895,77070.75627766838,21056.696868690626,18951.027181821562,369.02841389455773,9805.296621360541,1200.0,1200.0,15,56,2025-08-25,0,110261.78219536989,0,0
2025-08-27,54879.88560006796,1864.0221271839205,56743.90772725188,77021.32857210527,21116.412633467648,19004.77137012088,386.44739302721064,7381.985835119044,1200.0,1200.0,23,56,2025-08-26,0,109955.01226559117,0,0
2025-08-28,54947.652289607395,12212.191037226365,67159.84332683375,76236.07979521561,21958.672510829707,19762.805259746732,2703.239689234695,5975.65725003401,1200.0,1200.0,45,56,2025-08-27,0,79508.97670410131,0,0
2025-08-29,22702.590854022503,1490.0461532999939,24192.637007322497,41445.30951082391,15941.525558627245,14347.373002764523,416.9797813605451,17712.916386321733,1200.0,1200.0,20,56,2025-08-28,11,45063.38767161552,0,0
2025-08-30,26311.216293508453,2289.5922791089097,28600.80857261736,49396.12748391348,22795.09507846852,13008.761653955,737.6023625,21834.676588566625,1200.0,9112.887190164234,37,56,2025-08-29,4,73945.96618683581,0,0
2025-08-31,50980.24322773156,1023.9655076720283,52004.20873540359,69550.87056234524,16861.139794881103,22681.849732059658,263.7639623639458,8988.72137855442,9112.887190164234,1200.0,15,56,2025-08-30,0,109003.6472323835,0,0
2025-09-01,49862.8304622774,0.0,49862.8304622774,78251.98935234798,21860.259255622714,19674.23333006044,0.0,22491.82889345238,1200.0,1200.0,0,56,2025-08-31,0,109005.28146730212,0,0
2025-09-02,47405.21282964158,0.0,47405.21282964158,74813.71117086188,20713.257905217462,18641.932114695715,0.0,18684.629530340135,1200.0,1200.0,0,56,2025-09-01,0,104117.53747049782,0,0
2025-09-03,46964.66389101077,155.71012404586793,47120.37401505664,72530.14672411395,21573.365483316476,19348.6441016515,40.53224221088453,14798.24033465986,1200.0,1271.0298510280568,2,56,2025-09-02,0,100252.63179255808,0,0
2025-09-04,44475.61645771251,449.26719769834096,44924.88365541085,70073.79999118777,20633.250621959713,18637.310393097072,134.23837879251698,14286.532591117648,1271.0298510280568,1200.0,7,56,2025-09-03,0,68934.92564446965,0,0
2025-09-05,15115.496167454992,502.90920862740677,15618.405376082399,33879.240277018165,15738.788112406537,14164.909301165886,123.42691380952391,25604.52671292037,1200.0,1200.0,7,56,2025-09-04,10,34229.16483675803,0,0
2025-09-06,17637.408352017126,1027.1679025240833,18664.576254541207,42086.6659896202,24190.44854914123,12771.40369422711,304.02262945578275,23250.560064161866,1200.0,10686.83298050514,18,56,2025-09-05,3,56584.03433970863,0,0
2025-09-07,36417.948273869086,2209.3762170398913,38627.32449090898,54694.11428484336,13286.782051664928,20958.103846498434,619.2121495918375,8023.664612602039,10686.83298050514,1200.0,23,56,2025-09-06,0,83934.13373908916,0,0
2025-09-08,39375.18332847735,14175.246889160479,53550.43021763783,62350.044917532316,21947.26854896273,19002.54169406646,3288.6137959013627,3298.3623252040775,1200.0,1990.569415042095,72,56,2025-09-07,0,79978.76270493862,0,0
2025-09-09,39744.96918899691,5737.525316883144,45482.49450588006,63313.9625744692,20407.669418331596,18366.90247649844,1382.8224529251715,9553.183818894553,1990.569415042095,1990.569415042095,55,56,2025-09-08,0,82541.81818934294,0,0
2025-09-10,40744.585135724155,10525.122253174257,51269.70738889841,63495.89580764759,21247.00363889093,19122.303275001836,2533.845838112248,2589.042631870748,1990.569415042095,1990.569415042095,64,56,2025-09-09,0,83561.93910654452,0,0
2025-09-11,40856.175052607876,1809.6248696410698,42665.799922248945,64600.44266076359,19783.480449718594,18555.13240474673,457.26977246598557,10333.278604924384,1990.569415042095,1200.0,26,56,2025-09-10,0,60180.71894205779,0,0
2025-09-12,14415.854985417121,1180.51582284215,15596.370808259273,32976.25375094863,15383.188939126117,13397.449995213503,406.53740877551,19845.396015811522,1200.0,1671.6221429421398,26,56,2025-09-11,6,30579.603724211676,0,0
