date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-09-22,43374.29997767624,5851.577742627242,49225.87772030348,67266.4508033203,21353.425294937788,19218.082765444018,1549.4273136564618,6066.515704149665,8428.291754873715,8428.291754873715,50
2025-09-23,44150.820269923955,5257.2325536549015,49408.05282357885,68745.4780998253,21405.714395532006,19265.14295597881,1147.9773550680277,5636.268432006803,8428.291754873715,8428.291754873715,45
2025-09-24,44755.99818230949,1749.5929164385143,46505.591098748,69641.6866623377,21501.70531222804,19351.534781005234,518.870809319728,6947.161840434618,8428.291754873715,8428.291754873715,34
2025-09-25,43149.97777641808,2884.067666099519,46034.0454425176,65844.17382065866,16827.6186881435,19296.704767467825,741.4040136224504,8719.21501360544,8428.291754873715,4051.859749935431,27
2025-09-26,15414.338215501788,90.06386015198872,15504.402075653778,34813.16950030426,14917.20176227426,13437.30845858085,29.609140357142454,15668.641836967992,4051.859749935431,4039.3931316674407,5
2025-09-27,17847.649114101594,646.878959246242,18494.528073347836,39986.18764135592,19494.632358240888,13381.494301744116,233.67192743197276,16305.419262291123,4039.3931316674407,8428.291754873715,19
2025-09-28,47390.61111449578,1027.4412872738246,48418.05240176961,72476.51965702022,21765.978253535675,19589.38042818211,256.317549642857,7068.610214642856,8428.291754873715,8428.291754873715,15
2025-09-29,45379.78890875574,4263.336126533714,49643.12503528946,70473.18129346856,21669.323844257517,19502.391459831768,906.2186103741494,6452.57591941697,8428.291754873715,8428.291754873715,43
2025-09-30,46349.7254868298,3565.4950891772464,49915.22057600704,71764.80911299339,21803.424213947615,19623.081792552857,820.9125339795919,4983.20445891156,8428.291754873715,8428.291754873715,34
2025-10-01,44526.210254805155,130.04614226265272,44656.25639706781,72840.65809626249,21870.310102760923,19683.27909248483,62.03678522108828,21054.14233787415,8428.291754873715,8428.291754873715,6
2025-10-02,41872.168139442896,174.5237545549989,42046.69189399789,66712.83567148342,17504.059251541083,19626.969811345378,78.96420916666614,17183.927323787717,8428.291754873715,4345.457691158426,8
2025-10-03,13652.358443090357,26.88780618428553,13679.246249274644,33547.87336695014,15058.96733315484,13574.850541965205,14.66799571428561,24261.270871474786,4345.457691158426,4322.499616350314,2
2025-10-04,15541.33774682016,53.58571350214157,15594.923460322301,37972.21793716658,19459.086219408688,13618.081170383572,17.027935408162932,19052.258390216288,4322.499616350314,8428.291754873715,5
2025-10-05,41800.43561632477,231.8203390441675,42032.25595536894,68060.60034818233,21630.17283428019,19467.155550852178,97.11156916666698,11258.733567254318,8428.291754873715,8428.291754873715,10
2025-10-06,41681.831618501914,684.7642346482212,42366.59585315013,66731.71966887964,21477.15037383046,19329.43533644742,246.82975474489763,7097.725136241498,8428.291754873715,8428.291754873715,12
2025-10-07,41222.932370384435,345.83108197040417,41568.76345235484,66587.14286201645,21475.77527883802,19328.19775095422,83.36162782312846,6751.363961955786,8428.291754873715,8428.291754873715,9
2025-10-08,39765.784655444775,2004.0449073654004,41769.82956281018,64868.94531109052,21298.876178932496,19168.988561039256,570.4597059863934,6831.021732517008,8428.291754873715,8428.291754873715,23
2025-10-09,38455.216640683,863.9570874045265,39319.173728087524,61312.25467165915,16998.168170135184,19044.05584297803,176.6811214115637,7774.841782580233,8428.291754873715,4479.97254491866,12
2025-10-10,12881.504839192346,755.2397892096807,13636.744628402028,32118.050349263063,15425.02461342695,13751.992113546836,261.7137865986381,21363.120719314924,4479.97254491866,4617.563286534589,19
2025-10-11,14755.106962371383,261.6011245219382,15016.70808689332,36790.00760004451,19436.385996317233,13877.572945366564,76.17985510204085,17201.060820862545,4617.563286534589,8428.291754873715,11
2025-10-12,41407.45502500893,1039.5529074816477,42447.007932490575,67122.985188086,21296.150712662653,19166.535641396393,277.07254622448903,6755.486679710885,8428.291754873715,8428.291754873715,18
2025-10-13,42270.88798046122,250.17135624021464,42521.05933670144,68107.99360467707,21308.56796394762,19177.711167552858,85.30225790816371,9035.043766190478,8428.291754873715,8428.291754873715,11
2025-10-14,42445.66880885975,970.6286521082901,43416.29746096804,68069.17157063977,21325.301120221236,19192.771008199114,251.34452896258517,5414.1567042469005,8428.291754873715,8428.291754873715,21
2025-10-15,41612.986390693004,4277.834387452058,45890.82077814506,67198.7140676646,21241.46913242834,19117.32221918551,1038.824220697279,4193.367725119046,8428.291754873715,8428.291754873715,34
2025-10-16,41067.00546309503,6534.299795189225,47601.305258284265,64109.79829576446,17668.188722100414,19253.355339695714,1462.4166575170068,4190.908620876769,8428.291754873715,4894.988811000386,38
2025-10-17,13692.86663851569,438.7919276271162,14131.658566142807,33155.383713435396,15933.837325331706,14162.0493657067,144.09625358843493,15523.492690732162,4894.988811000386,5083.0433782710925,13
2025-10-18,15065.202372248801,242.1212450479833,15307.323617296785,37201.18979654677,19386.558056351252,14274.32098800262,108.1469121258499,16120.506373657327,5083.0433782710925,8428.291754873715,8
2025-10-19,44700.76959868587,2896.6100313893317,47597.37963007519,70490.20280299906,21985.809431351245,19787.228488216122,656.862533945579,5062.761860476195,8428.291754873715,8428.291754873715,24
2025-10-20,45582.7422538331,3439.787972592759,49022.530226425864,71954.60258219596,22168.88511158556,19951.99660042701,666.8280062585025,5963.7597106292515,8428.291754873715,8428.291754873715,21
2025-10-21,46861.275975240256,2019.2133537214127,48880.489328961674,72795.60920105463,22159.978312417006,19943.980481175306,608.5124184693874,4725.542438282314,8428.291754873715,8428.291754873715,29
2025-10-22,45942.96206388322,5276.984430576649,51219.946494459866,72570.65367283653,22300.731764495613,20070.658588046055,966.852337482993,5752.536133869968,8428.291754873715,8428.291754873715,31
2025-10-23,44682.38020573857,832.860590692473,45515.24079643105,69861.46995063788,18954.59860630298,20071.38197930456,181.5123613945575,7780.2686517006805,8428.291754873715,5253.108593304573,15
2025-10-24,13887.409458564456,997.3861934305613,14884.795651995017,33704.09699563117,16240.25629559437,14467.169366102959,279.6786084013606,13790.637957874447,5253.108593304573,5410.232999561417,18
2025-10-25,15354.696004090903,433.26248920077325,15787.958493291677,37663.33788705131,19498.950330141874,14685.873363427789,139.9225001700679,13591.75068717396,5410.232999561417,8428.291754873715,8
2025-10-26,47839.05101825499,273.9154024454151,48112.9664207004,74412.44738432077,22608.025876711148,20347.223289040037,94.30187928571382,7701.634659268707,8428.291754873715,8428.291754873715,8
2025-10-27,47694.72275954406,1238.3102352030423,48933.032994747104,74797.91029911858,22562.561945947728,20306.30575135296,280.1767915986391,9269.249229455783,8428.291754873715,8428.291754873715,15
2025-10-28,48166.08701086813,801.5513434977938,48967.63835436592,74469.10354399575,22433.197053222862,20189.87734790058,163.79328858843445,6417.155427261907,8428.291754873715,8428.291754873715,11
2025-10-29,47393.267256326006,5865.137320807421,53258.40457713343,73293.18859214494,22219.758594748826,19997.782735273944,1581.43622568027,3340.39215835034,8428.291754873715,8428.291754873715,37
2025-10-30,47478.823734893405,847.8752376563341,48326.69897254974,71641.0963084354,19815.608516931217,20501.617340910783,221.72336676870736,7761.010849183676,8428.291754873715,5616.4264240996,21
2025-10-31,14603.268952563907,472.91921267397265,15076.18816523788,34854.67283240362,16660.86166928484,14878.941234550239,125.0703479251705,9293.530678927526,5616.4264240996,5738.526463221353,13
2025-11-01,15518.01934085797,271.4745737843296,15789.493914642302,38106.58154214579,19473.56190379267,14974.470305546834,143.8278739625855,11207.279384529209,5738.526463221353,8428.291754873715,9
2025-11-02,50675.876340782794,956.6815351842555,51632.55787596705,77405.24687723082,23460.9616881246,21114.865519312145,228.98702346938848,6491.753798554421,8428.291754873715,8428.291754873715,11
2025-11-03,51880.9150257987,734.8321014923923,52615.74712729109,78402.35809009658,23866.75973259841,21480.083759338573,243.74828268707276,6754.500116190478,8428.291754873715,8428.291754873715,19
2025-11-04,51830.67540668478,801.7583239758335,52632.43373066062,78847.94915513058,23738.910267632422,21365.019240869187,183.0777120918367,9077.063807125849,8428.291754873715,8428.291754873715,14
2025-11-05,52504.06463299514,473.4817457584442,52977.546378753585,78817.0968752912,23665.96575835427,21299.36918251884,146.07762221088456,6918.557854999999,8428.291754873715,8428.291754873715,13
2025-11-06,51375.912330979714,3160.77130138925,54536.683632368964,75993.44165279774,21182.06925953428,21294.019689219524,660.2976178571427,5396.105150340137,8428.291754873715,6077.499493408261,32
2025-11-07,15238.69550290847,387.7901669401115,15626.485669848582,36215.84876194825,17067.559725823015,15345.117038665885,107.82915688775543,11282.773448345537,6077.499493408261,6094.034742428734,12
2025-11-08,16146.430211396817,196.11612611727878,16342.546337514097,38699.34759607625,19675.32747126054,15493.324083070645,92.51690710884344,10818.654014995198,6094.034742428734,8428.291754873715,9
2025-11-09,53204.62083462722,1169.4752636234884,54374.09609825071,79873.96764688796,23503.162214287757,21152.84599285898,291.1896384523815,6468.023880578234,8428.291754873715,8428.291754873715,19
2025-11-10,54275.479481676644,1275.2621980206388,55550.74167969728,80265.33768081464,23549.96024726205,21194.964222535848,313.4976185034018,4365.396174591839,8428.291754873715,8428.291754873715,27
2025-11-11,54102.316462564144,72.73627468001376,54175.05273724416,80837.77254039513,23642.31326279493,21278.081936515442,26.300625204081257,6940.82217265306,8428.291754873715,8428.291754873715,7
2025-11-12,54253.65414173545,429.72983312606,54683.383974861514,81005.32596681804,23659.755977194025,21293.780379474625,97.62545843537329,7780.988077534013,8428.291754873715,8428.291754873715,13
2025-11-13,54147.707903195,1066.6250523966842,55214.33295559168,78803.1538177864,21950.785284590966,21417.07967670252,307.4111860544218,6180.988079285711,8428.291754873715,6677.050930897299,23
2025-11-14,15335.850181169448,118.71587076321487,15454.566051932663,36516.84863201438,17448.087620702077,15887.309632067241,53.6440677380956,7411.259411117644,6677.050930897299,6483.065463024567,7
2025-11-15,16537.49996753304,247.72747973982095,16785.22744727286,38682.57879966846,19549.642862851622,15749.274882560443,103.61748467687056,6773.941387387486,6483.065463024567,8428.291754873715,11
2025-11-16,55847.56702957288,1998.1098423765923,57845.67687194947,82159.42048484147,24363.060272394323,21926.754245154898,473.19872852040805,5761.768802789115,8428.291754873715,8428.291754873715,29
2025-11-17,56105.48463357303,353.88731526084126,56459.371948833876,82768.86318293668,24412.065634374678,21970.85907093721,116.93757023809508,7748.839856403982,8428.291754873715,8428.291754873715,11
2025-11-18,56230.35799457121,1503.6173933861296,57733.97538795734,82158.66106867178,24345.994237228042,21911.394813505238,451.7061225850337,5285.215934200677,8428.291754873715,8428.291754873715,22
2025-11-19,57241.86494640584,1067.7032210712898,58309.56816747713,82453.70116467707,24507.82671360748,22057.044042246736,298.9509270748296,4933.557820391154,8428.291754873715,8428.291754873715,26
2025-11-20,55739.40211763979,910.7675328455541,56650.16965048534,81128.92559517491,22949.158601503284,22199.77750073313,243.11918836734685,5829.587649438773,8428.291754873715,6799.155074006509,22
2025-11-21,16276.667787230923,502.04065535355585,16778.708442584477,38033.88522338162,17816.831058135944,16101.66428186316,237.00805739795965,7691.342437840136,6799.155074006509,6729.040706358735,16
2025-11-22,16985.74421801723,687.4365861308169,17673.180804148044,40008.16584282519,19634.78490723938,16059.255327594456,244.853632159864,6457.660412006802,6729.040706358735,8428.291754873715,22
2025-11-23,57542.5114305902,1335.6290795690966,58878.1405101593,84042.96538360564,24677.290125512245,22209.561112961022,313.1368675510215,6656.276955272108,8428.291754873715,8428.291754873715,26
2025-11-24,57395.360993864335,674.8526062480948,58070.21360011242,84103.44264972242,24560.149234979366,22104.134311481426,188.72543792516984,7674.209464149657,8428.291754873715,8428.291754873715,19
2025-11-25,57284.80230480757,703.6899694681697,57988.49227427574,83903.47693321637,24666.57534372842,22199.917809355582,195.42709763605424,5463.586029812925,8428.291754873715,8428.291754873715,19
2025-11-26,57810.903346516825,685.5209633014641,58496.42430981829,84013.02203419898,24541.041235017154,22086.937111515443,167.90445448979582,4969.155481853741,8428.291754873715,8428.291754873715,17
2025-11-27,57598.36014742999,1388.6596602282966,58987.01980765828,82651.95258427167,23322.367880225887,22185.52456233177,301.0711278061237,6035.287660850343,8428.291754873715,7168.23639964091,15
2025-11-28,16094.048231118284,513.034652495571,16607.082883613857,38837.49050777882,18248.13185700593,16424.719670995815,165.1101401870752,6257.949911955783,7168.23639964091,7166.759616299877,16
2025-11-29,16922.878163772046,3625.0043505571944,20547.88251432924,40731.630942532305,19732.882927813833,16562.8001652135,1338.6639548639455,3970.7620347959187,7166.759616299877,8428.291754873715,38
2025-11-30,59675.5749049837,1722.5538331835107,61398.128738167215,85631.09725751153,24935.15654739433,22441.640892654897,424.4768503061225,3317.2303364115674,8428.291754873715,8428.291754873715,33
2025-12-01,62720.693380843666,18624.585946508454,81345.27932735212,86365.90456566346,25230.36479762109,22707.32831785898,4265.162027874152,1809.1023804421777,8428.291754873715,8428.291754873715,81
2025-12-02,65525.52393082719,17826.492259244304,83352.01619007149,88484.26684492461,25617.517914042102,23055.766122637895,3788.048608571428,1072.753712091837,8428.291754873715,8428.291754873715,98
2025-12-03,67484.6025744843,5785.231289601191,73269.8338640855,91071.2154130547,26137.807031057328,23524.026327951597,1520.4142526700682,2815.1003959523805,8428.291754873715,8428.291754873715,62
2025-12-04,68433.56405774753,5231.260267556244,73664.82432530377,92799.1219652826,26137.807031057328,23524.0263279516,1217.0475946768706,4631.1801068537425,8428.291754873715,8428.291754873715,53
2025-12-05,21686.063733658895,1259.3274290819834,22945.391162740878,49259.69396967518,20432.8129108675,18389.531619780748,402.8518876020414,6307.636882857143,8428.291754873715,8428.291754873715,24
2025-12-06,23611.166111928756,1638.3542965287627,25249.52040845752,51339.19485000587,20568.48900907233,18511.6401081651,517.8908615646247,6135.605993996598,8428.291754873715,8428.291754873715,25
2025-12-07,72910.8285760409,1142.7577782100748,74053.58635425099,97195.28300875198,26137.807031057328,23524.0263279516,247.8782946768714,7176.69935032313,8428.291754873715,8428.291754873715,21
2025-12-08,74180.9572439194,408.87264448485683,74589.82988840426,98749.25889166015,26137.807031057328,23524.0263279516,65.44402488095261,8353.711096768708,8428.291754873715,8428.291754873715,8
2025-12-09,73155.63955488893,693.2424827768876,73848.88203766583,98495.74776188124,26137.807031057328,23524.0263279516,135.755433537415,8629.268225646261,8428.291754873715,8428.291754873715,15
2025-12-10,73464.88697781255,651.7263948283829,74116.61337264093,97524.0718733098,26137.807031057328,23524.026327951604,143.48738095238065,6666.160084489797,8428.291754873715,8428.291754873715,19
2025-12-11,71760.8065768776,460.79145045455823,72221.59802733216,97338.26327458532,26137.807031057328,23524.026327951597,139.05364477891146,8902.281516258501,8428.291754873715,8428.291754873715,10
2025-12-12,23100.28150029148,1424.7375304204588,24525.019030711937,50970.20030250398,20529.28381993779,18476.355437944014,462.9826039625849,5665.841041139456,8428.291754873715,8428.291754873715,23
2025-12-13,23438.656695014695,699.0122071615277,24137.668902176225,51231.23886446162,20513.922820882613,18462.53053879435,176.5756170748295,5557.888816114863,8428.291754873715,8428.291754873715,20
2025-12-14,73123.78603965617,1483.1762216620903,74606.96226131826,96883.69066905811,26137.807031057328,23524.0263279516,278.7865263775506,5769.974692329934,8428.291754873715,8428.291754873715,18
2025-12-15,74358.55370092395,1081.5649632566883,75440.11866418064,98391.21792745947,26137.807031057328,23524.0263279516,246.47647301020498,6554.355730697281,8428.291754873715,8428.291754873715,19
2025-12-16,73716.75553830259,533.8647889308124,74250.62032723341,98362.89547747647,26137.807031057328,23524.0263279516,139.81487945578147,6470.838320493197,8428.291754873715,8428.291754873715,11
2025-12-17,73579.92856079729,1464.7635705246169,75044.6921313219,98085.99321244245,26137.807031057328,23524.0263279516,343.58949534013766,7623.954938010201,8428.291754873715,8428.291754873715,19
2025-12-18,72584.88414389658,626.6948672604489,73211.57901115702,97374.73967965334,26137.807031057328,23524.0263279516,211.2725763605439,7605.964586241494,8428.291754873715,8428.291754873715,15
2025-12-19,23387.105190465296,886.0518264304258,24273.157016895722,51525.20286351493,20489.198175455545,18440.278357909996,204.29676994898003,6772.188515918367,8428.291754873715,8428.291754873715,21
2025-12-20,23110.378475498455,450.1644190492251,23560.54289454768,51391.15552527231,20509.79673775714,18458.81706398143,136.50266955782268,6620.326271054423,8428.291754873715,8428.291754873715,10
2025-12-21,72275.03349105448,2533.8153351747346,74808.84882622921,96713.62460075878,26137.807031057328,23524.0263279516,557.8771339115644,5619.939164897957,8428.291754873715,8428.291754873715,21
2025-12-22,74449.76091255835,958.678473811344,75408.4393863697,98383.72687625198,26137.807031057328,23524.0263279516,214.3626979761906,7046.881787789112,8428.291754873715,8428.291754873715,13
2025-12-23,73461.93164599054,367.8843411968468,73829.8159871874,98053.03516798667,26137.807031057328,23524.026327951597,69.75466964285727,8250.916601190476,8428.291754873715,8428.291754873715,6
2025-12-24,72057.21254731783,645.8043517936097,72703.01689911145,96906.94593283361,26137.807031057328,23524.0263279516,153.46820588435446,6592.074118945576,8428.291754873715,8428.291754873715,14
2025-12-25,72163.82504577492,1240.7640462970503,73404.58909207198,96183.76399990843,26137.807031057328,23524.0263279516,335.72794568027257,6093.262709149657,8428.291754873715,8428.291754873715,22
2025-12-26,22748.017087574324,321.8780482382867,23069.89513581261,50466.7077832485,20506.219399321766,18455.597459389588,144.15940551020253,5552.622815493197,8428.291754873715,8428.291754873715,17
2025-12-27,22090.373921027174,893.088199202975,22983.46212023015,50222.0426823717,20577.004868104832,18519.304381294354,231.19594954081617,5056.7290784353745,8428.291754873715,8428.291754873715,15
2025-12-28,70807.34501377547,1209.0452189591545,72016.39023273461,95664.64574336082,26137.807031057328,23524.0263279516,282.1287311734702,6523.73902142857,8428.291754873715,8428.291754873715,23
2025-12-29,71978.33413166569,892.5959480814116,72870.9300797471,96877.62584662614,26137.807031057328,23524.0263279516,186.80477438775506,6926.883651241498,8428.291754873715,8428.291754873715,13
2025-12-30,70842.50845294353,420.23712177840736,71262.74557472194,96251.52905332681,26137.807031057328,23524.026327951597,90.96036829931916,7504.30611852041,8428.291754873715,8428.291754873715,8
2025-12-31,69558.24482366107,2730.253896106227,72288.49871976729,92643.74811314583,23578.16277478792,23524.0263279516,542.5572069387764,4485.745939914965,8428.291754873715,6000.0,33
